cliente_id,edad,genero,saldo_promedio,gasto_mensual,num_transacciones,historial_crediticio,riesgo_churn
95200,64,F,61515.89,10433.94,11,bueno,0
95201,22,F,46234.0,9364.36,13,bueno,0
95202,25,F,20737.15,12729.38,18,bueno,0
95203,69,F,60250.7,12793.35,15,bueno,0
95204,52,F,87729.09,12533.51,19,malo,0
95205,69,F,44249.84,12340.61,18,bueno,0
95206,42,F,40023.25,18314.29,15,bueno,0
95207,53,F,64631.46,16583.08,24,bueno,0
95208,56,F,32437.85,8686.21,17,bueno,0
95209,66,F,46663.63,16950.65,12,bueno,0
95210,61,F,42287.77,13304.48,7,malo,0
95211,23,F,49341.91,11191.86,11,bueno,0
95212,41,F,41000.7,6780.5,16,bueno,0
95213,72,F,52998.82,8879.22,11,bueno,0
95214,38,F,60283.45,13719.84,25,bueno,0
95215,53,F,58875.27,10851.0,11,bueno,0
95216,35,M,64579.77,13683.84,12,bueno,0
95217,65,F,70602.21,9939.99,16,bueno,0
95218,18,M,73799.28,10477.19,19,malo,0
95219,46,M,46140.1,3116.18,11,malo,1
95220,34,F,25045.75,21434.95,18,bueno,0
95221,22,F,45937.16,12355.7,17,malo,0
95222,74,F,38962.16,10718.69,19,bueno,0
95223,72,M,29408.19,11283.47,14,bueno,0
95224,67,F,69982.08,9438.86,11,bueno,0
95225,23,F,56107.58,19266.0,14,malo,0
95226,72,F,29705.86,7678.6,8,malo,1
95227,62,F,88450.58,12105.92,18,malo,0
95228,25,F,72662.32,7890.71,15,bueno,0
95229,42,M,62063.78,20299.8,14,bueno,0
95230,36,M,54784.49,4820.4,14,bueno,0
95231,65,F,49011.53,6618.62,13,bueno,0
95232,67,F,55291.48,3550.84,15,bueno,0
95233,56,F,42855.13,14689.71,13,bueno,0
95234,73,M,29754.87,17565.27,17,bueno,0
95235,26,M,34726.47,12088.42,11,bueno,0
95236,45,F,25115.76,15832.7,22,bueno,0
95237,70,M,54052.85,8290.88,16,bueno,0
95238,74,M,61749.27,15580.22,12,bueno,0
95239,48,M,22692.36,13917.28,18,bueno,0
95240,18,M,56016.37,9295.32,11,bueno,0
95241,58,M,72801.54,11538.78,18,bueno,0
95242,27,M,72180.15,13347.41,9,bueno,0
95243,70,F,91438.02,15559.65,21,bueno,0
95244,67,M,31266.28,19755.66,24,bueno,0
95245,39,M,43168.37,13712.02,14,bueno,0
95246,18,F,42359.45,16945.8,10,bueno,0
95247,30,F,54912.37,6274.31,20,bueno,0
95248,31,F,58772.3,13880.32,6,bueno,0
95249,40,F,12826.23,7691.65,9,bueno,0
95250,56,M,66038.39,4390.28,18,bueno,0
95251,45,F,51639.55,14018.13,12,malo,0
95252,46,F,66050.04,20174.23,10,bueno,0
95253,57,M,69956.15,9848.87,11,bueno,0
95254,50,F,20757.03,4279.18,4,bueno,0
95255,19,M,54628.83,15044.93,19,malo,0
95256,60,M,13782.76,7342.62,12,bueno,0
95257,50,F,77431.09,6717.33,20,bueno,0
95258,41,F,68591.3,15905.92,19,bueno,0
95259,29,M,34582.67,12066.7,19,bueno,0
95260,57,M,45493.54,14621.68,5,bueno,0
95261,45,M,37992.81,13023.1,17,bueno,0
95262,52,M,72047.96,16836.81,15,bueno,0
95263,27,M,34507.29,16047.34,15,bueno,0
95264,64,F,23983.3,22684.34,17,bueno,0
95265,61,F,22912.04,15062.75,17,bueno,0
95266,51,F,41899.66,9350.02,10,bueno,0
95267,74,M,29562.26,18354.37,14,bueno,0
95268,22,M,37814.29,11846.79,17,malo,0
95269,58,F,83899.44,18133.27,13,bueno,0
95270,35,M,19962.88,5364.96,10,malo,1
95271,23,F,55824.29,9443.25,18,bueno,0
95272,28,F,70607.54,23586.85,10,bueno,0
95273,63,F,34194.95,10207.79,14,bueno,0
95274,18,M,59232.55,16847.11,14,bueno,0
95275,40,F,41560.28,22315.33,13,bueno,0
95276,21,F,64633.36,11106.59,19,bueno,0
95277,24,F,26524.84,28798.03,17,bueno,0
95278,58,F,53286.99,6877.18,10,bueno,0
95279,66,M,21272.85,9252.89,14,bueno,0
95280,34,F,66265.02,11097.26,18,bueno,0
95281,28,M,40799.05,11850.3,12,bueno,0
95282,72,F,109403.56,18672.74,12,bueno,0
95283,44,M,25052.26,14503.68,13,bueno,0
95284,29,F,41262.6,18073.55,13,bueno,0
95285,64,F,58077.08,17109.59,5,bueno,0
95286,51,M,46534.08,16643.2,12,malo,0
95287,25,M,24511.54,11978.7,18,bueno,0
95288,69,F,43512.04,16247.04,19,bueno,0
95289,40,F,34236.69,22272.65,15,bueno,0
95290,43,F,50288.2,15389.53,13,bueno,0
95291,51,F,83183.55,9652.17,26,malo,0
95292,73,F,32021.81,15464.42,23,bueno,0
95293,49,M,85329.43,4639.36,18,bueno,0
95294,23,M,47834.71,15833.71,26,bueno,0
95295,18,F,30959.86,21670.36,13,bueno,0
95296,74,F,56543.74,16677.92,10,bueno,0
95297,67,M,58677.84,16074.53,13,bueno,0
95298,21,M,69911.59,12384.29,23,bueno,0
95299,42,F,87926.08,11255.73,13,bueno,0
95300,25,F,50201.23,19135.62,10,bueno,0
95301,57,M,60749.8,2414.81,11,bueno,0
95302,63,M,58026.06,12280.24,10,bueno,0
95303,37,F,10875.32,13806.38,13,bueno,0
95304,31,M,53641.88,23570.9,26,malo,0
95305,50,F,86683.84,11122.72,21,bueno,0
95306,69,F,58245.39,6944.2,13,bueno,0
95307,20,M,8504.18,22135.28,10,bueno,0
95308,32,M,65916.45,9769.16,14,bueno,0
95309,44,M,96400.4,6259.37,14,bueno,0
95310,36,M,32623.25,14546.86,24,bueno,0
95311,18,M,48916.61,8004.43,14,bueno,0
95312,74,F,36343.07,20821.52,24,bueno,0
95313,52,F,12901.16,12067.96,20,malo,0
95314,69,F,30468.58,3005.21,13,malo,1
95315,50,M,60453.6,21899.18,21,bueno,0
95316,68,M,76683.78,12439.5,12,bueno,0
95317,34,M,44958.98,11872.17,13,malo,0
95318,30,F,6864.71,12390.16,12,bueno,0
95319,69,M,45500.81,14269.65,11,bueno,0
95320,65,M,40261.16,7838.88,16,malo,1
95321,29,M,75034.82,14124.32,15,bueno,0
95322,56,F,67797.76,25419.09,19,bueno,0
95323,43,M,66272.39,22810.28,17,malo,0
95324,44,F,56370.92,6071.63,11,malo,1
95325,41,F,43556.93,19085.0,5,bueno,0
95326,73,F,36096.78,12823.72,22,bueno,0
95327,34,F,64152.94,11721.82,14,bueno,0
95328,28,F,81167.28,5420.68,20,bueno,0
95329,39,F,12380.72,16443.47,15,bueno,0
95330,25,F,23995.5,10458.14,14,bueno,0
95331,59,M,68586.98,11290.16,18,bueno,0
95332,65,F,24209.8,14427.11,9,malo,0
95333,49,F,43873.13,10431.4,20,bueno,0
95334,46,F,31039.59,3730.82,23,malo,1
95335,59,M,38830.77,7275.66,6,malo,1
95336,49,M,84189.56,8729.7,17,bueno,0
95337,73,M,1846.07,17768.22,19,malo,0
95338,74,M,5505.22,11699.3,23,bueno,0
95339,57,F,86795.8,13886.92,20,bueno,0
95340,22,F,57341.8,17141.42,18,malo,0
95341,66,M,59413.23,8505.83,12,malo,0
95342,30,M,80620.68,15478.16,21,bueno,0
95343,42,M,66052.22,11882.05,17,malo,0
95344,59,F,46598.71,2771.01,19,bueno,0
95345,27,M,83861.97,12365.69,24,malo,0
95346,43,F,56000.17,10085.35,19,bueno,0
95347,43,M,80092.9,9462.98,22,bueno,0
95348,38,F,25819.74,10847.48,18,bueno,0
95349,40,F,41606.83,15394.71,13,malo,0
95350,61,F,24123.47,16155.45,14,bueno,0
95351,29,F,42632.36,12067.73,13,bueno,0
95352,56,M,27898.42,4560.39,16,bueno,0
95353,60,F,38377.89,16221.89,20,bueno,0
95354,69,F,32827.55,12786.99,18,malo,0
95355,73,M,72274.36,14658.37,13,bueno,0
95356,42,M,36201.65,14803.55,14,bueno,0
95357,29,M,60746.9,10160.61,12,malo,0
95358,53,F,57476.41,17128.15,17,malo,0
95359,49,M,28056.64,6082.58,12,bueno,0
95360,35,F,21950.62,7023.29,16,bueno,0
95361,59,F,47136.56,19549.33,13,malo,0
95362,37,F,73430.02,11221.4,16,bueno,0
95363,19,F,75496.53,6053.34,13,bueno,0
95364,50,M,44668.5,15138.11,19,malo,0
95365,63,F,41856.1,9505.37,16,bueno,0
95366,34,M,76005.73,3826.15,14,bueno,0
95367,53,M,69458.59,14755.12,21,malo,0
95368,47,F,20430.45,16087.26,25,bueno,0
95369,74,M,60917.41,18488.93,20,malo,0
95370,26,F,52025.37,17120.22,18,bueno,0
95371,48,M,33534.78,9404.77,14,bueno,0
95372,56,F,56003.05,20596.95,11,malo,0
95373,38,M,55225.67,19593.06,13,bueno,0
95374,39,M,52441.76,6753.91,19,bueno,0
95375,34,F,427.69,17723.63,11,bueno,0
95376,20,F,36738.87,4994.28,12,bueno,0
95377,49,F,90998.4,12754.36,19,bueno,0
95378,50,M,56080.82,19194.04,13,bueno,0
95379,27,M,68138.72,5616.08,20,bueno,0
95380,22,F,53665.31,9653.37,21,bueno,0
95381,21,M,75502.13,4839.95,20,bueno,0
95382,68,F,64125.31,15219.58,7,bueno,0
95383,55,M,60718.63,11344.85,11,bueno,0
95384,49,M,-5812.34,17351.29,21,bueno,0
95385,55,M,68299.11,13532.39,15,bueno,0
95386,58,M,48750.11,11799.37,15,bueno,0
95387,37,M,65367.91,17008.19,16,bueno,0
95388,26,F,76105.72,20398.02,12,malo,0
95389,32,M,66085.21,7530.92,14,bueno,0
95390,69,F,43180.23,16242.82,17,bueno,0
95391,25,F,70270.3,15836.36,15,bueno,0
95392,73,M,68706.77,12126.53,17,malo,0
95393,51,F,47444.85,7922.37,22,malo,1
95394,47,M,70261.06,18707.15,14,malo,0
95395,27,F,40949.53,10856.49,14,bueno,0
95396,31,F,79820.68,16208.82,21,bueno,0
95397,73,F,46224.45,15550.78,20,bueno,0
95398,51,F,61770.71,7785.21,20,malo,1
95399,73,M,74141.46,5703.86,12,malo,1
95400,39,F,45132.82,15111.45,17,bueno,0
95401,30,F,41108.02,8982.16,11,bueno,0
95402,68,F,60933.05,11166.78,18,bueno,0
95403,46,F,56189.58,5840.95,12,bueno,0
95404,46,F,17908.99,14804.4,12,bueno,0
95405,24,F,60797.88,-3313.85,11,bueno,0
95406,61,F,44520.13,5137.07,8,malo,1
95407,23,F,61753.3,10508.49,16,bueno,0
95408,52,M,39623.74,11508.78,15,bueno,0
95409,54,F,21306.05,6138.07,14,bueno,0
95410,21,M,55882.84,6590.3,17,bueno,0
95411,31,M,80646.75,19502.37,20,bueno,0
95412,23,M,55916.73,5595.92,12,malo,1
95413,34,F,52634.24,3643.16,9,bueno,0
95414,66,F,62001.49,20263.8,19,bueno,0
95415,41,F,48377.4,17257.57,17,bueno,0
95416,30,M,46352.39,4340.02,22,bueno,0
95417,73,M,51372.39,9876.25,15,bueno,0
95418,29,F,67253.24,15754.62,5,bueno,0
95419,74,M,32607.14,11471.93,13,bueno,0
95420,46,M,71953.15,7311.92,20,bueno,0
95421,41,F,58409.73,11807.73,14,malo,0
95422,51,M,24071.32,9643.38,19,bueno,0
95423,31,F,47252.53,13814.68,17,bueno,0
95424,44,F,46860.99,21355.73,13,bueno,0
95425,22,M,22310.01,12601.31,9,bueno,0
95426,57,F,45609.17,15748.5,12,bueno,0
95427,64,M,55541.44,9314.33,11,bueno,0
95428,26,F,62987.78,7318.6,11,bueno,0
95429,33,F,41309.53,13725.83,15,malo,0
95430,30,M,87117.51,10749.83,10,bueno,0
95431,71,M,69408.23,15046.89,9,bueno,0
95432,32,F,49107.78,13382.63,15,malo,0
95433,53,F,97842.83,18758.62,17,bueno,0
95434,42,F,45852.54,13670.71,19,bueno,0
95435,33,F,49398.08,13416.39,12,bueno,0
95436,61,M,56874.69,13340.49,13,bueno,0
95437,69,M,61244.62,11128.54,15,bueno,0
95438,71,F,49594.39,7229.0,12,bueno,0
95439,61,M,42085.62,13335.58,8,bueno,0
95440,48,F,55985.08,18070.69,11,bueno,0
95441,64,M,41091.62,10728.05,16,bueno,0
95442,54,M,34517.54,11546.47,20,malo,0
95443,50,F,46557.99,14341.7,17,malo,0
95444,37,F,36090.14,13745.86,14,bueno,0
95445,43,M,31844.6,10667.34,15,bueno,0
95446,52,M,40650.21,14507.67,11,bueno,0
95447,57,M,58187.49,6705.24,11,malo,1
95448,24,F,65486.35,8115.43,18,bueno,0
95449,62,F,25695.38,5029.51,19,bueno,0
95450,59,F,45660.75,20001.49,15,bueno,0
95451,48,M,38685.59,11806.06,18,malo,0
95452,34,M,39127.0,11164.08,10,bueno,0
95453,60,F,106530.87,8159.27,10,bueno,0
95454,25,F,69073.74,13396.02,10,bueno,0
95455,40,M,41957.94,13291.29,15,bueno,0
95456,64,M,40387.69,12187.21,12,bueno,0
95457,61,F,34414.8,14432.52,14,bueno,0
95458,35,F,19267.48,16053.13,22,bueno,0
95459,59,F,65102.59,19847.93,13,bueno,0
95460,29,M,35300.38,8435.1,20,bueno,0
95461,47,M,57402.61,13150.77,14,bueno,0
95462,53,F,-17636.48,5728.82,11,bueno,0
95463,32,F,46425.53,9329.35,14,bueno,0
95464,35,F,50529.76,4565.73,11,bueno,0
95465,42,F,28437.91,15333.96,18,bueno,0
95466,30,M,55268.31,10831.34,13,bueno,0
95467,41,F,72724.32,7032.75,23,bueno,0
95468,34,F,72091.48,8038.76,13,bueno,0
95469,18,F,75551.51,13137.8,20,bueno,0
95470,73,F,60704.07,14457.19,16,bueno,0
95471,54,M,35708.28,20419.21,12,bueno,0
95472,66,F,76357.03,7086.74,12,bueno,0
95473,44,M,42245.46,14657.27,19,malo,0
95474,37,F,33682.75,8048.81,13,bueno,0
95475,35,M,31662.35,16058.18,14,bueno,0
95476,26,M,90509.11,18063.98,13,bueno,0
95477,27,M,60049.12,15065.23,17,malo,0
95478,71,F,73935.08,4937.3,18,bueno,0
95479,42,M,31774.5,11560.98,12,malo,0
95480,66,M,34194.14,16460.59,17,bueno,0
95481,18,F,49435.71,16937.26,14,malo,0
95482,53,F,10890.63,16105.06,12,bueno,0
95483,35,M,16876.74,3271.78,16,bueno,0
95484,64,F,64750.72,3580.35,10,bueno,0
95485,32,F,22494.57,11241.46,8,bueno,0
95486,50,M,58639.8,16788.37,18,bueno,0
95487,39,M,50446.18,15051.79,13,bueno,0
95488,41,F,79121.97,8111.42,14,bueno,0
95489,18,M,46883.73,12252.51,20,bueno,0
95490,28,F,23027.88,6139.23,17,bueno,0
95491,60,M,75234.35,11263.74,11,bueno,0
95492,43,F,30087.17,11780.48,19,bueno,0
95493,43,F,50894.5,11098.13,17,bueno,0
95494,23,F,41583.02,18113.95,6,bueno,0
95495,50,F,49869.22,7116.33,13,bueno,0
95496,31,M,69971.19,8993.89,14,bueno,0
95497,41,F,59635.09,17391.73,15,bueno,0
95498,55,M,47535.59,19430.1,14,bueno,0
95499,66,F,55410.82,14323.27,14,malo,0
95500,58,M,11497.33,9147.63,17,bueno,0
95501,34,F,32177.13,10252.51,19,bueno,0
95502,74,M,33666.74,9585.28,14,bueno,0
95503,31,M,28229.18,5399.07,14,bueno,0
95504,36,F,53410.78,9838.82,17,bueno,0
95505,25,M,23860.22,13035.39,17,bueno,0
95506,73,F,32299.36,10906.25,16,bueno,0
95507,40,F,95803.34,16059.14,14,bueno,0
95508,61,M,52282.01,10996.7,18,bueno,0
95509,19,F,27753.53,11910.01,13,malo,0
95510,20,F,55238.15,3308.02,16,malo,1
95511,70,F,69725.8,6164.51,19,bueno,0
95512,30,M,49889.43,13332.55,13,bueno,0
95513,22,F,89546.95,9872.54,11,malo,0
95514,35,M,45394.63,19073.32,17,bueno,0
95515,18,M,34412.32,8227.96,16,malo,0
95516,54,F,74076.38,28679.95,22,bueno,0
95517,38,F,76537.71,15861.77,11,bueno,0
95518,61,M,56835.5,7799.85,19,bueno,0
95519,36,M,47969.57,13757.8,16,bueno,0
95520,73,M,59714.61,19758.29,15,bueno,0
95521,55,M,43233.49,7149.73,19,malo,1
95522,51,M,43255.24,9211.5,20,bueno,0
95523,19,F,55677.29,12469.21,17,bueno,0
95524,37,F,39648.15,6083.72,15,bueno,0
95525,48,M,60295.06,18052.94,21,malo,0
95526,30,M,39907.09,13942.38,13,bueno,0
95527,31,M,94010.46,12278.71,24,bueno,0
95528,55,F,46637.01,10889.72,16,bueno,0
95529,29,M,29552.81,3322.15,6,bueno,0
95530,74,F,45233.99,13418.94,24,bueno,0
95531,30,F,53618.17,23923.75,9,malo,0
95532,41,F,62106.58,3679.44,9,bueno,0
95533,57,F,6284.72,16498.9,14,bueno,0
95534,48,F,42986.58,10433.23,8,bueno,0
95535,31,F,-2753.2,11725.31,23,bueno,0
95536,67,F,62188.78,14547.05,17,bueno,0
95537,47,F,38498.15,13423.91,13,bueno,0
95538,44,F,65956.82,10798.76,24,bueno,0
95539,53,M,45002.13,3439.14,9,bueno,0
95540,23,M,36464.59,7463.07,21,bueno,0
95541,71,F,40379.37,14047.44,10,bueno,0
95542,23,F,71858.82,10604.74,20,malo,0
95543,32,M,62030.73,16796.53,15,bueno,0
95544,73,F,69901.73,15038.93,10,bueno,0
95545,41,M,25065.19,18350.74,20,malo,0
95546,30,M,56719.52,12183.93,15,bueno,0
95547,24,M,84557.1,14844.84,18,bueno,0
95548,62,M,55449.46,16235.8,18,bueno,0
95549,38,M,63425.12,-1209.19,12,malo,1
95550,55,M,65380.02,18570.56,16,bueno,0
95551,55,M,64317.51,10232.78,10,bueno,0
95552,31,M,46264.85,6919.65,21,malo,1
95553,20,M,58957.87,7221.21,17,bueno,0
95554,60,M,34310.0,9480.3,11,malo,0
95555,62,F,76545.72,5352.87,15,bueno,0
95556,52,F,54291.69,8115.33,17,bueno,0
95557,29,M,29971.46,10384.81,12,bueno,0
95558,72,M,82740.76,13991.68,16,bueno,0
95559,71,F,93251.34,25882.23,17,bueno,0
95560,38,M,51574.26,10008.6,11,bueno,0
95561,71,M,19797.81,10258.28,19,malo,0
95562,71,M,59107.56,18164.7,20,bueno,0
95563,37,M,12865.02,13218.51,15,malo,0
95564,44,M,19574.83,18192.45,17,bueno,0
95565,22,M,69505.1,11876.26,11,bueno,0
95566,62,M,54238.32,12108.16,10,bueno,0
95567,72,F,40537.77,13217.74,13,bueno,0
95568,28,F,91417.17,10444.24,16,bueno,0
95569,66,F,41063.93,14566.75,11,bueno,0
95570,59,M,50591.67,19705.13,15,bueno,0
95571,61,M,87056.81,23079.88,18,bueno,0
95572,23,F,48552.78,5258.4,11,bueno,0
95573,22,M,43981.37,3709.37,16,bueno,0
95574,39,M,70640.64,5009.2,28,bueno,0
95575,18,F,20488.08,4050.07,15,bueno,0
95576,37,M,56874.58,6878.24,14,bueno,0
95577,41,M,65113.03,13913.27,18,bueno,0
95578,37,M,54152.92,17415.32,16,bueno,0
95579,64,M,71184.47,13124.93,12,bueno,0
95580,65,F,35094.59,12888.3,19,bueno,0
95581,46,F,88222.65,6657.2,20,malo,1
95582,59,F,35342.44,3814.14,13,bueno,0
95583,41,F,67544.34,12774.91,11,bueno,0
95584,25,M,54296.07,8565.75,21,bueno,0
95585,51,F,69779.06,13007.0,14,bueno,0
95586,39,F,53884.93,15142.03,15,malo,0
95587,56,F,18418.97,10947.78,14,bueno,0
95588,72,F,43899.76,15899.86,15,bueno,0
95589,50,M,34859.06,18015.05,11,bueno,0
95590,69,F,75931.45,18441.9,13,bueno,0
95591,47,F,31296.47,11801.83,14,bueno,0
95592,72,F,63837.31,8803.26,16,malo,0
95593,23,M,45208.7,13200.43,14,bueno,0
95594,30,F,32735.53,9598.92,18,bueno,0
95595,61,M,71380.73,5347.07,21,bueno,0
95596,36,M,56900.92,12127.58,10,bueno,0
95597,43,M,46371.46,17845.75,9,bueno,0
95598,34,M,25848.34,11259.32,11,bueno,0
95599,54,F,30281.58,18114.28,10,bueno,0
95600,44,M,89159.64,17303.25,17,bueno,0
95601,41,M,75017.19,14210.13,14,bueno,0
95602,64,F,17847.88,7145.5,22,bueno,0
95603,31,M,62601.76,8757.41,17,bueno,0
95604,20,M,34427.39,17753.5,14,malo,0
95605,22,F,57233.02,13808.71,17,malo,0
95606,74,M,69008.17,16852.33,17,bueno,0
95607,31,M,30088.03,15127.08,13,bueno,0
95608,25,M,44437.07,13725.05,13,bueno,0
95609,60,F,51873.36,13871.88,17,malo,0
95610,42,F,63783.72,9292.57,12,bueno,0
95611,32,M,21290.44,10467.36,23,malo,0
95612,62,M,31524.34,13078.44,21,bueno,0
95613,54,F,72135.07,15385.81,17,bueno,0
95614,62,F,23756.37,9118.48,12,bueno,0
95615,20,F,46746.55,7807.81,10,bueno,0
95616,62,M,4125.32,11830.98,16,bueno,0
95617,28,M,67130.8,12127.22,14,bueno,0
95618,26,F,39095.45,10419.86,24,bueno,0
95619,21,F,54747.0,6528.25,17,bueno,0
95620,66,M,48056.16,17424.07,18,bueno,0
95621,32,M,10729.33,8440.15,6,bueno,0
95622,44,F,50244.53,11596.67,13,bueno,0
95623,48,F,46013.71,14957.29,21,bueno,0
95624,67,F,28490.54,12779.73,17,bueno,0
95625,33,F,31870.45,9095.21,11,malo,0
95626,73,F,56006.55,1804.55,19,bueno,0
95627,49,M,44753.93,17740.12,13,bueno,0
95628,51,F,47940.07,15296.0,16,bueno,0
95629,23,M,37616.25,11329.29,14,bueno,0
95630,61,M,30975.34,6867.82,13,bueno,0
95631,22,F,45125.48,13779.74,13,malo,0
95632,74,F,71397.52,20364.44,12,bueno,0
95633,41,F,51815.31,10193.95,19,malo,0
95634,66,F,45290.15,11459.37,17,bueno,0
95635,36,M,58479.69,10819.03,23,malo,0
95636,47,F,56528.64,17530.35,21,bueno,0
95637,29,M,37506.8,10174.64,20,bueno,0
95638,22,M,36335.11,10918.78,21,bueno,0
95639,45,F,35874.85,17723.5,12,bueno,0
95640,73,F,22454.85,9939.6,12,bueno,0
95641,56,F,65178.37,21842.69,18,bueno,0
95642,51,F,44067.46,4095.02,10,bueno,0
95643,29,F,89376.96,7615.36,20,malo,1
95644,40,F,39587.56,13909.6,18,bueno,0
95645,22,M,68312.4,17060.4,16,bueno,0
95646,71,M,43953.37,15655.21,17,bueno,0
95647,57,F,49976.89,11081.61,18,malo,0
95648,54,M,43705.46,11829.56,15,bueno,0
95649,33,M,42259.47,5009.77,13,bueno,0
95650,26,M,73967.24,18141.33,19,malo,0
95651,50,F,54046.06,19204.05,20,bueno,0
95652,54,M,39507.55,5951.49,16,bueno,0
95653,50,M,15478.94,10828.51,17,bueno,0
95654,66,M,39622.15,16537.31,17,malo,0
95655,18,F,65536.21,9725.62,8,malo,0
95656,64,F,42381.85,12030.51,16,bueno,0
95657,54,M,36252.52,10683.13,20,bueno,0
95658,26,M,57944.52,12630.14,16,malo,0
95659,35,M,20163.6,2178.71,10,bueno,0
95660,55,M,105359.9,9491.85,18,bueno,0
95661,38,M,85113.01,15084.55,14,bueno,0
95662,61,F,67768.22,11966.92,19,malo,0
95663,31,M,60218.59,6496.45,13,bueno,0
95664,56,M,22257.3,3650.15,16,malo,1
95665,56,M,13597.17,13607.14,14,bueno,0
95666,68,F,53535.78,21107.34,14,bueno,0
95667,23,M,76973.44,6886.27,15,bueno,0
95668,20,F,47897.89,20654.78,21,malo,0
95669,65,F,36562.08,6059.0,10,bueno,0
95670,65,F,43880.67,18791.14,7,malo,0
95671,35,F,37835.19,9116.37,13,bueno,0
95672,54,M,67295.1,5903.74,10,malo,1
95673,37,F,30042.93,12186.38,11,bueno,0
95674,46,M,57968.48,20864.57,21,bueno,0
95675,53,M,48083.18,13160.89,15,bueno,0
95676,33,F,103655.47,14446.48,17,bueno,0
95677,21,F,33818.03,19430.21,15,malo,0
95678,73,F,49127.88,7101.44,13,bueno,0
95679,62,F,78526.99,12574.92,17,bueno,0
95680,31,F,19227.85,18624.3,12,bueno,0
95681,34,M,79925.83,23244.23,15,bueno,0
95682,52,F,29972.0,11063.31,12,bueno,0
95683,74,M,31069.05,9251.85,19,bueno,0
95684,52,F,71624.05,7066.83,13,bueno,0
95685,66,F,41882.41,12640.36,14,bueno,0
95686,62,F,58992.39,12505.8,13,malo,0
95687,49,M,52650.37,15025.15,22,bueno,0
95688,70,M,80418.06,13780.78,18,bueno,0
95689,69,M,18728.34,12451.68,12,bueno,0
95690,27,F,46514.91,14284.19,9,malo,0
95691,46,M,44383.99,15875.0,14,bueno,0
95692,73,M,63683.56,-2168.57,14,bueno,0
95693,29,F,63229.43,5234.52,12,bueno,0
95694,26,M,43929.51,18050.85,13,bueno,0
95695,43,M,61840.81,11232.55,13,bueno,0
95696,38,F,78961.44,11332.92,9,malo,0
95697,18,F,45638.61,5469.65,11,malo,1
95698,53,M,55412.08,5553.03,20,malo,1
95699,36,F,60470.08,15848.9,10,malo,0
95700,23,F,69447.4,7617.54,19,bueno,0
95701,64,F,85076.36,9664.63,12,bueno,0
95702,35,F,48081.75,1972.09,14,bueno,0
95703,54,M,59430.74,10131.68,12,bueno,0
95704,25,M,51562.74,3357.61,24,malo,1
95705,28,M,22722.15,4626.68,7,malo,1
95706,22,F,61254.11,12647.82,22,malo,0
95707,38,M,27312.29,2497.01,14,bueno,0
95708,57,F,40311.47,3180.9,10,bueno,0
95709,60,M,27594.09,12325.91,15,bueno,0
95710,38,M,42399.18,8890.99,22,bueno,0
95711,37,F,-114.73,6651.01,10,bueno,0
95712,59,M,53240.42,11337.52,13,bueno,0
95713,26,F,25685.16,16246.03,15,malo,0
95714,19,F,37324.6,16630.77,14,bueno,0
95715,66,M,37185.26,16223.19,16,malo,0
95716,21,M,48173.61,9178.19,12,bueno,0
95717,43,M,73857.56,14407.93,16,bueno,0
95718,29,M,59212.35,15155.14,12,malo,0
95719,36,M,48869.32,10731.93,15,bueno,0
95720,74,M,50426.97,6949.15,12,bueno,0
95721,36,F,42198.05,7166.67,14,bueno,0
95722,36,F,31467.65,13544.08,9,bueno,0
95723,46,F,66197.03,12687.03,16,bueno,0
95724,56,F,68027.82,8396.24,12,bueno,0
95725,62,F,85799.1,4671.21,18,bueno,0
95726,51,F,38886.73,7573.85,11,bueno,0
95727,25,F,45965.62,14406.36,12,bueno,0
95728,23,M,26035.63,18409.66,14,bueno,0
95729,49,F,27655.3,15875.64,17,malo,0
95730,45,M,72158.98,18853.15,12,malo,0
95731,28,F,65240.94,14958.8,14,bueno,0
95732,45,F,60474.4,19659.66,8,bueno,0
95733,49,F,76363.53,3249.71,24,bueno,0
95734,58,F,75807.07,12286.86,17,malo,0
95735,25,M,42998.54,24304.51,12,bueno,0
95736,37,M,37758.02,12135.06,17,bueno,0
95737,41,F,57212.21,14632.08,15,malo,0
95738,69,M,38754.89,9529.62,13,bueno,0
95739,44,F,31398.76,4556.37,19,bueno,0
95740,64,M,23937.64,16395.26,11,bueno,0
95741,70,F,64108.37,16087.59,9,bueno,0
95742,28,F,34626.94,11701.43,15,bueno,0
95743,64,M,58949.8,11332.18,15,bueno,0
95744,40,F,48491.79,10158.83,20,bueno,0
95745,39,F,89614.44,10658.03,9,bueno,0
95746,22,M,57251.05,9398.77,13,bueno,0
95747,65,M,24518.01,13948.0,10,bueno,0
95748,51,F,45842.04,11722.34,11,bueno,0
95749,48,F,58195.51,12870.62,18,bueno,0
95750,64,M,38955.4,20605.05,16,bueno,0
95751,54,M,60512.55,13030.43,16,bueno,0
95752,64,M,43031.15,7292.49,18,bueno,0
95753,43,F,52853.17,11729.66,21,bueno,0
95754,40,M,62080.62,13907.29,19,bueno,0
95755,60,M,55298.31,18048.03,8,bueno,0
95756,55,F,30472.84,20469.05,10,bueno,0
95757,55,M,20691.37,16738.32,17,malo,0
95758,49,M,95948.91,1119.19,17,bueno,0
95759,22,F,16776.49,13355.3,10,bueno,0
95760,42,F,65740.58,16296.56,22,bueno,0
95761,50,F,51928.64,13528.02,14,malo,0
